ProbeName	oil_1_1_Median	oil_1_3_Median	oil_2_4_Median	oil_2_5_Median	oil_2_6_Median	oil_3_7_Median	oil_3_8_Median	oil_3_9_Median	no_4_10_Median	no_4_11_Median	no_5_13_Median	no_5_14_Median	no_5_15_Median	no_6_16_Median	no_6_17_Median	no_6_18_Median	oil_1_19_Median	no_4_20_Median
CUST_10098_PI428634872	-2.700401331	-2.484950766	-2.643857065	-2.320659335	-2.595778379	-2.097396506	-2.073031625	-1.854969876	-2.314594416	-2.124754465	-2.720334129	-2.566151862	-2.616907465	-2.073627242	-2.217239704	-1.773426278	-2.266095711	-2.09280395
CUST_10099_PI428634872	1.1032342582	0.3478802905	0.5231829901	0.9574062958	0.5744136429	1.8794612756	1.4535810502	1.8275585127	1.1738674755	1.5174735391	0.9579486755	0.8008259979	0.8951040252	1.1771496044	1.17761687	1.2445706252	1.4269435204	1.0942251678
CUST_1009_PI428634872	-3.406785487	-3.537638507	-3.788079224	-3.351981993	-3.418842522	-3.41852055	-3.394784036	-3.632966519	-3.646428848	-3.760703501	-3.511197692	-3.734741316	-4.044187691	-3.367148948	-2.942628921	-3.035254957	-3.360757707	-3.539011302
CUST_100_PI428634872	-2.983598162	-2.849806546	-3.309582556	-3.212193761	-3.306130623	-3.564510561	-3.525110252	-3.033343411	-3.655533817	-3.790743224	-3.81244297	-3.677945185	-3.871719692	-3.25482448	-3.357159712	-3.266271554	-3.425160086	-3.766055884
CUST_10102_PI428634872	-3.699064504	-3.618804007	-3.584850486	-3.632171199	-3.551570591	-3.695158971	-3.651136357	-3.981245103	-3.920775458	-3.936847651	-3.415707897	-3.71293648	-3.565353235	-3.760196294	-3.56820544	-3.638549932	-3.604334425	-3.289443062
CUST_10103_PI428634872	-4.175449775	-4.101575118	-4.079072905	-3.538884862	-3.950305381	-3.683114414	-3.816688942	-3.934372439	-3.945791067	-4.199615006	-3.94839819	-3.84650897	-3.934798352	-3.868856997	-3.704808631	-3.646672359	-3.920102716	-4.023417527
CUST_10104_PI428634872	-2.027155504	-1.856933635	-2.501958448	-2.124298799	-3.050028265	-1.288814065	-1.222467826	-1.276330521	-1.822122811	-1.413825635	-1.808509816	-1.719330847	-1.768068926	-1.377662559	-1.451252037	-1.543194519	-1.359863964	-1.551907388
CUST_10105_PI428634872	2.4729162947	2.1260287398	2.31437686	2.4039207159	2.0145134647	1.9931359964	1.7529862766	1.9189957382	1.3494607392	1.6630796837	0.3746247471	0.4076602899	0.6267361004	2.3489324459	2.2081896378	2.3559070956	2.414964337	1.1554487288
CUST_10106_PI428634872	-3.120293938	-3.969979291	-3.953329104	-2.653287583	-2.427140196	-3.026339091	-2.943696644	-4.276539243	-3.575179377	-4.49723376	-3.960949235	-3.988719575	-4.718690609	-3.941251884	-3.043607435	-3.435770214	-3.588906919	-4.454497394
CUST_10107_PI428634872	-0.920430085	-0.947171744	-1.013343763	-0.873150618	-1.090250293	-0.656842001	-0.824283637	-1.042368802	-0.852675501	-0.743168053	-0.827943301	-0.812919992	-0.880147578	-1.242820416	-1.088616764	-1.305870469	-0.697309933	-0.707710021
CUST_10108_PI428634872	-4.789209318	-3.403245467	-4.468842592	-4.348705459	-4.456618159	-4.583147505	-4.214078578	-4.889368391	-4.308590182	-3.955485063	-3.931620131	-3.873880056	-4.134259317	-4.600773812	-4.976717082	-4.764458243	-4.298753533	-3.946973056
CUST_10109_PI428634872	-1.029616399	-1.314687134	-1.581602159	-1.438947379	-1.360642015	-1.091623093	-1.073624706	-0.702462681	-0.959556993	-1.557842991	-1.199449458	-1.34803545	-1.313010953	-1.640832832	-1.242965022	-1.495470541	-1.292144528	-1.411145786
CUST_1010_PI428634872	-4.695393005	-4.686679368	-4.951010769	-4.362796319	-4.616284059	-4.546134	-4.832801349	-4.631159851	-4.014216325	-4.120500727	-4.224763107	-4.303177022	-4.706295731	-4.443292507	-4.436987956	-4.274815874	-4.278188497	-4.243617445
CUST_10110_PI428634872	-6.033115841	-6.113174411	-6.160147205	-5.437980829	-6.219591798	-5.964432954	-5.946918618	-6.018135219	-6.381975151	-7.371875081	-6.887813717	-7.316056805	-7.121604553	-6.856287601	-5.996172946	-6.30852632	-6.845081254	-6.777555067
CUST_10111_PI428634872	1.2082514799	1.6120651082	0.9545302061	0.793752811	0.7001539453	1.1523764788	0.9574051034	1.1117490129	1.8169873954	1.8545040016	1.4055186266	1.9007148707	1.937070331	1.4866609317	1.704330852	1.4844788121	0.8073175963	1.7650493307
CUST_10112_PI428634872	0.6937901843	0.5802480425	0.6895048435	0.7740322243	0.7074551421	0.7690560845	0.2331020405	0.5580751545	0.8710593932	0.8331109442	0.8966618406	0.9522144508	0.8556073863	0.1292466436	0.0620801646	0.0736539088	1.0066864456	0.6104411922
CUST_10113_PI428634872	-3.731578253	-1.265006619	-2.988067389	-2.393209563	-3.555166342	-0.972930497	-1.099682942	-0.031588589	0.9279630593	0.7782846506	-0.870260345	-0.481920363	-0.21822041	-1.020765205	-1.066154209	-1.200941218	-2.286300638	-0.437646569
CUST_10114_PI428634872	-5.935981663	-5.882837607	-5.636600282	-5.599729549	-5.75834633	-5.859599394	-5.958553877	-6.299038933	-5.171626292	-5.997807956	-4.949811853	-5.293706082	-5.217889558	-6.305486564	-6.106563866	-6.18174911	-5.606045194	-5.398721738
CUST_10115_PI428634872	-2.388060436	-2.588871882	-2.825732185	-2.658332541	-2.631404186	-2.267169998	-2.357792486	-2.43125303	-2.42593596	-2.33463154	-2.377026158	-2.360714158	-2.451510296	-3.585276005	-3.243237899	-3.473164302	-2.670514643	-2.874262237
CUST_10116_PI428634872	-0.599762323	-0.310381994	-0.0797779	-0.03904567	-0.372679015	-0.01714027	-0.003334224	0.3338244552	0.4482590593	0.3686414056	0.1136641956	0.1623273048	0.3158010776	0.822426765	0.7538349618	0.7648410083	-0.154638295	-0.139491976
CUST_10117_PI428634872	0.953264234	0.9871433471	1.6387408504	1.5274460298	1.4404474101	1.6318832751	1.8848636815	1.8252921793	1.9125690403	1.9156560471	1.7707262737	1.7575580779	1.6851705001	1.5070958756	1.3397195701	1.3710283178	1.2583065194	1.858452709
CUST_10118_PI428634872	-0.186060851	-0.011069362	-0.049997026	0.0118160113	-0.138541617	0.0748151979	-0.043605364	-0.146797479	-0.007026177	0.1750484693	-0.149695218	-0.19775355	-0.127083086	-0.207242986	-0.450815544	-0.267058867	-0.00877919	0.0937692017
CUST_10119_PI428634872	-2.764354325	-2.039677954	-2.475311161	-2.194329389	-2.680666966	-2.248683804	-2.386287901	-2.328479552	-1.846300461	-1.626651868	-1.670563142	-1.625694391	-1.558911592	-2.572227907	-2.987875555	-2.947073435	-2.282423822	-1.879328502
CUST_1011_PI428634872	-2.697876583	-2.756851363	-2.850288409	-2.564818858	-2.416172619	-2.511434645	-2.924351184	-2.526083813	-2.186272088	-2.145406453	-1.950196398	-2.160308319	-2.69925296	-2.482386562	-2.469412362	-2.63355739	-2.210705955	-2.216827236
CUST_10120_PI428634872	1.6313869636	2.3033086862	1.6969404876	1.7880389256	1.5450403822	1.8650092161	1.7679395188	1.5010431534	1.5188201624	1.5402554823	1.3995292578	1.4055861789	1.5010363155	1.7277743816	1.7039755173	1.6816931681	1.9051907984	1.5984810338
CUST_10121_PI428634872	-0.419060225	-0.522613694	-0.545957707	-0.190002132	-0.503599856	-0.597203596	-0.817091257	-0.712748396	-1.005403202	-0.459034923	-0.447924092	-0.332645384	-0.385266253	-0.404936998	-0.235234415	-0.369062641	-0.17415775	-0.620112713
CUST_10122_PI428634872	-2.265785662	-1.882321229	-1.70825741	-1.693094853	-2.334284844	-1.910997842	-1.989528709	-1.932940194	-2.075974217	-1.75753841	-2.152395919	-2.126103351	-1.976956792	-1.584090777	-1.933389996	-1.713261682	-2.130564947	-2.006838561
CUST_10123_PI428634872	-0.477682316	-0.523185688	-0.576176705	-0.381017525	-0.637888141	-0.327838941	-0.399140065	-0.192790866	0.5368845214	0.1815241826	0.243738221	0.064812849	0.1681885069	0.0252606033	0.1610782606	0.0509821874	-0.321176045	0.4210110662
CUST_10124_PI428634872	0.9047826065	0.9444281521	0.7105074865	0.8451375271	0.8320913113	0.6798164815	0.61477543	0.8307825241	0.2258131051	0.510350426	0.3002562576	0.3497637431	0.4265135988	0.8032266797	0.6013046911	0.7211785132	0.5554426606	0.6106876538
CUST_10125_PI428634872	1.6270607935	0.8481604233	1.886584591	1.9768575727	1.3539514059	1.2833579487	0.626655297	2.0035290185	1.9393741502	1.3709265687	1.5719718497	1.9410624938	1.8085197121	2.8867443187	2.0096140091	2.4862799852	1.2381278381	0.4883956041
CUST_10126_PI428634872	1.4599707821	0.6564871668	1.7865717789	1.8212442404	1.205117577	1.220338818	0.4570174486	1.8623097563	1.7866209044	1.239164107	1.5230715505	1.8080721461	1.671635183	2.791170975	1.893440625	2.385089471	1.0925417487	0.3632914984
CUST_10127_PI428634872	-1.346486728	-1.69572461	-0.828821564	-0.286967852	-1.056136454	-0.405490558	-0.347329439	0.1949044265	-0.760652929	0.0174621561	-0.2513235	-0.095922717	-0.177860742	-0.685358193	-0.88009005	-0.491789182	-0.591635184	0.4990026088
CUST_10128_PI428634872	-0.649504409	-0.574235107	-0.999385815	-0.846838171	-0.752323129	-1.458607787	-1.444230304	-1.612371299	-1.554147156	-1.431065015	-1.401077477	-1.548520192	-1.545007502	-1.320085025	-1.18128846	-1.50704467	-1.270739979	-1.441502839
CUST_10129_PI428634872	-1.926247177	-1.755011156	-1.679929407	-1.738242566	-1.863802539	-1.735731857	-1.869239556	-1.624099538	-1.732596046	-1.432710125	-1.450739873	-1.408084772	-1.384433115	-1.537467152	-1.66131466	-1.424038544	-1.709497015	-1.35618941
CUST_1012_PI428634872	-1.234904487	-1.486952849	-1.541750236	-0.917802892	-2.436423404	-0.609472708	-0.85912497	-0.235466016	0.2881003988	-0.089038416	0.1164573233	0.002903905	0.009070754	-0.045776016	-1.031364554	-0.527364093	-0.66565975	-0.266434245
CUST_10131_PI428634872	-5.979143055	-5.965950967	-5.692560014	-5.746259682	-5.045217938	-5.733216939	-5.537207566	-5.817979993	-5.769974341	-6.351608374	-5.543786922	-5.987621476	-6.063017869	-5.535508671	-5.312666692	-6.296914724	-5.718310319	-5.775170155
CUST_10132_PI428634872	-2.380028804	-2.200180846	-2.682681985	-2.858060272	-2.107265492	-2.843385615	-2.262949337	-3.569359608	-3.019344529	-3.409058201	-3.110193318	-3.228903238	-3.181552218	-3.490847346	-3.457903463	-3.262505514	-2.716174468	-3.650406601
CUST_10133_PI428634872	-3.069085518	-3.064426183	-2.591618785	-2.24779945	-3.283815922	-2.413522696	-2.636393294	-1.938942724	-1.576081391	-1.54423332	-2.017963436	-2.009937343	-1.768661247	-1.433391941	-2.293996323	-1.578191036	-2.55539857	-2.161098372
CUST_10134_PI428634872	-4.015395386	-4.779721896	-4.156377888	-3.520361314	-3.81832245	-3.953890399	-4.320122426	-4.323736564	-2.629699397	-2.673304641	-2.838794539	-2.80559103	-2.769940026	-2.928803407	-2.855542135	-2.375296977	-3.466486728	-1.556373008
CUST_10135_PI428634872	-1.491006846	-2.586545621	-1.711024647	-1.62434509	-2.09616933	-2.410475033	-3.02600539	-2.440187554	-2.2452846	-2.292906554	-2.308792168	-2.622229523	-2.498295579	-1.693293777	-1.484454414	-1.849889384	-1.626542821	-2.969260599
CUST_10136_PI428634872	6.3754678436	5.369470156	5.6775069867	5.2720838063	5.7136736721	5.1212793089	5.2934604169	5.7191336618	5.0739008192	4.1827149755	5.0546858581	4.3870251375	4.3573238788	4.4223508208	6.1269673155	5.2606231186	5.325943883	5.037759649
CUST_10137_PI428634872	-6.205434905	-5.088543188	-6.830034434	-6.854679121		-7.472089296	-4.873053868	-7.220628141	-5.615928987	-5.74974995	-5.155784284	-6.127380432	-6.177946065	-7.899767209		-7.269491023	-6.492174584	-5.609862233
CUST_10138_PI428634872	-6.552520177	-7.180615412	-7.09102465	-6.749462776	-6.3292037	-7.719965158	-7.389600358	-6.478618996	-7.195714574	-7.388936472	-6.98842474	-7.140773537	-7.989622253	-6.602266932	-6.852458282	-6.681025247	-7.087935386	-7.207635128
CUST_10139_PI428634872	0.0254271813	0.1039830114	-0.002524957	0.2727183351	0.0109271964	0.6652647409	0.889795958	0.8695775398	-0.805891997	-0.640256773	-0.935556346	-0.574847043	-0.742318485	-0.257455951	-0.3539127	-0.515547667	0.4464863124	-0.401138113
CUST_1013_PI428634872	-5.134877356	-4.829811307	-4.738599656	-4.548820336	-4.926567589	-4.254166657	-4.461655909	-4.494282706	-4.714361462	-4.784123409	-4.787126239	-5.074374167	-4.930408308	-5.782111961	-5.028612159	-4.937313101	-4.765366429	-4.472103048
CUST_10140_PI428634872	-3.883551535	-5.233897091	-6.036481353	-5.876709851	-5.111072387	-6.082251539	-4.854236469	-4.966150885	-5.764491247	-6.369817031	-5.890026742	-6.162801343	-6.420001516	-5.561359371	-5.874672549	-5.711826317	-5.508736239	-6.177794467
CUST_10141_PI428634872	-0.242944207	-0.562477304	-0.242864721	-0.309520201	-0.582551271	-0.839259369	-1.348185482	-1.339023514	-0.096918077	0.0680279729	0.1414520406	0.2002410726	0.0678997196	-1.429174262	-1.341085511	-1.400749621	0.110973218	0.2677087764
CUST_10142_PI428634872	-1.693834018	-1.538201927	-1.617623205	-1.496967824	-1.612575196	-1.370963279	-1.501265935	-1.467805172	-0.591869675	-1.020354479	-0.437564399	-0.585619532	-0.680158884	-1.870464532	-1.565693395	-1.660574207	-1.360762399	-1.142783751
CUST_10143_PI428634872	-3.836575291	-3.217675216	-3.247419479	-3.277953208	-3.471172734	-3.587971848	-3.589061501	-3.133988104	-3.284274434	-3.165611371	-3.23962179	-3.332820903	-3.305842006	-3.026396453	-3.139571256	-3.017784224	-3.345251515	-3.45248527
CUST_10144_PI428634872	2.1437057242	1.8555268552	1.7638272093	1.8963007206	1.5324950754	1.417196011	1.2598198343	1.5542184694	0.2056573845	0.7532162138	1.4891818848	1.19101196	1.1531792158	2.7768761255	3.0254087677	2.7555341202	2.2330588052	0.7139799587
CUST_10145_PI428634872	-3.407859312	-3.044491566	-3.201328304	-2.142333759	-2.873712244	-2.279257858	-2.18045423	-1.655798446	-1.324507706	-0.792657883	-2.405829614	-2.002590231	-1.593198607	-2.552398738	-2.155425221	-1.927721947	-2.080286825	-0.797513338
CUST_10146_PI428634872	0.649836192	0.5099151941	0.5518144171	0.6795752848	0.9149033946	0.7015807277	0.8817368272	0.7504988799	1.1616478792	0.8994260233	0.9032621468	0.9580346739	0.8313037455	0.6845413321	0.5949083407	0.6947619056	0.5565946477	0.742974142
CUST_10147_PI428634872	-4.627834844	-3.781915749	-4.597818276	-4.325168283	-4.363603175	-4.537908727	-4.265611025	-4.169958446	-3.72347212	-4.282974814	-4.232631644	-4.290229864	-4.328310528	-4.131469569	-4.184195353	-4.209210596	-4.516434891	-4.217686705
CUST_10149_PI428634872	1.1060588172	1.0970370667	1.4400740984	1.5028793597	1.4418557896	1.6417219938	1.4127974994	1.7437548386	1.4010206686	1.4492636874	1.4830832344	1.477303998	1.4648173401	1.8361547725	1.8514912258	1.6944795841	1.3648726386	1.6076610014
CUST_1014_PI428634872	-3.711875977	-3.570920665	-3.954576696	-3.324333555	-3.819615571	-3.284370522	-3.420098545	-2.892820754	-2.505259164	-2.529028897	-2.578309946	-2.707842927	-2.673863572	-2.824146051	-3.177805918	-2.902563107	-3.297791631	-3.146095179
CUST_10150_PI428634872	0.0387732837	0.3600315191	-0.041432874	-0.01324485	-0.018442882	-0.101224021	-0.072360623	-0.059574961	-0.012939029	-0.033487847	-0.285850095	-0.211571086	-0.227839805	-0.475612125	-0.348710857	-0.474938456	0.0903068026	-0.067643095
CUST_10151_PI428634872	-5.29865494	-3.8672704	-5.136033784	-5.02608735	-4.835734547	-7.974032549	-6.382652362		-6.545069165	-6.465356518	-6.174378034	-5.504962441	-5.351149592	-7.088285566	-6.835258326	-7.162773627	-5.640836504	-5.15341509
CUST_10152_PI428634872	1.1097288761	0.4562196904	0.7260910609	0.8568332321	0.929207257	0.7636292685	0.6119111855	0.1475197719	0.3590719876	0.2622939914	0.7356934392	0.6011740465	0.7154573421	0.1202300163	0.2308691922	0.2554613295	0.6197267164	0.5128181426
CUST_10153_PI428634872	-1.771006335	-1.544600949	-1.372466823	-1.426969519	-1.910625796	-1.762659529	-1.878246323	-1.809593956	-2.060602891	-1.904276588	-1.452568293	-1.456758065	-1.473401146	-1.869484463	-1.836600886	-2.003563379	-1.439781069	-1.541429846
CUST_10154_PI428634872	-2.400582025	-1.777936675	-2.291328814	-1.985745131	-2.47691671	-2.015975266	-2.191852525	-2.211743124	-1.756438319	-1.657428624	-2.025327573	-1.893053486	-2.036710101	-3.324179368	-3.347007696	-3.390855048	-2.431872864	-1.793120844
CUST_10155_PI428634872	1.1408922492	1.1114363755	1.5042054772	1.7082131897	1.2994704291	1.4052044091	1.4104101037	1.7498130197	0.4692987666	0.4950051866	-0.654911623	-0.406013631	-0.339554834	1.5285239774	1.3431068849	1.6786088291	1.3601519907	-0.280495681
CUST_10156_PI428634872	1.527410845	1.5655567351	1.6344166805	1.4066242553	1.524816968	1.4786806119	1.3804841359	1.178271288	0.8482842369	0.9083670582	0.9421085007	0.8560822965	0.9957253417	1.2685724555	1.345438222	1.337586121	1.6196021754	1.1390245474
CUST_10157_PI428634872	-4.762367959	-4.45053358	-4.648499741	-4.276340202	-5.102528484	-4.200734792	-4.42981557	-4.260252886	-4.050513995	-4.00402326	-3.857787729	-3.954412077	-3.740898314	-3.798200354	-4.040740611	-3.899524599	-4.522197508	-4.395947322
CUST_10158_PI428634872	-3.155721114	-3.410008667	-3.739077011	-3.292201738	-3.220974272	-3.297873209	-3.227803617	-3.236097833	-3.25772027	-3.517991907	-3.198465534	-3.333264051	-3.356673378	-3.505575198	-3.113131996	-3.405336206	-3.429225644	-3.28181912
CUST_10159_PI428634872	0.3638525716	0.4285836983	-0.038497192	-0.013842391	0.1286811913	-0.134084789	-0.051985606	0.2659616728	-0.339915365	-0.186245606	-0.310516554	-0.236589108	-0.178027071	0.1209304413	-0.134514289	0.1170823477	0.0772432326	0.0685812841
CUST_1015_PI428634872	-1.326287967	-0.992983313	-1.087815871	-0.809490777	-1.164258209	-0.59821126	-0.709798824	-0.14610063	-0.126949877	-0.231531647	-0.861367203	-0.95619003	-0.79012072	0.0449208159	-0.294140818	-0.210990235	-1.203102627	-0.875074427
CUST_10161_PI428634872	0.584521798	0.5916074097	0.4834301966	0.4744694349	0.6437020951	0.3738760982	0.4553606573	0.2840824449	0.0994212675	0.0666469443	0.2534253219	0.1895269495	0.194279332	0.142882924	0.0999374728	0.1536230103	0.4045515759	0.1806745647
CUST_10162_PI428634872	-4.795924863	-4.449818848	-4.557596623	-4.477736103	-4.505578276	-4.525398508	-4.337324573	-4.201849805	-4.289933327	-4.33673316	-4.599214793	-4.594492793	-4.961031052	-4.185514303	-4.108467184	-4.245753382	-4.819816965	-4.537900552
CUST_10163_PI428634872	-1.985012755	-1.532543507	-1.714298198	-1.97172889	-1.899964151	-1.943367547	-2.506588281	-1.900392376	-0.886058423	-1.311652534	-1.472840864	-1.59223749	-1.399507086	-0.870713358	-0.932873259	-0.808171014	-1.730098328	-1.810006509
CUST_10164_PI428634872	-2.081162383	-1.954304149	-1.682424715	-1.809122464	-1.725907341	-1.35766373	-1.683872532	-1.494985113	-2.274345603	-2.427790323	-2.275641267	-2.120967542	-1.987005284	-1.262222684	-1.521211846	-1.222296409	-2.019200298	-2.075258092
CUST_10165_PI428634872	-1.135092605	-1.015368426	-1.241057773	-1.02237862	-1.283150602	-1.015963236	-1.10147366	-0.947005381	-1.040599676	-0.907302699	-1.56727774	-1.500850522	-1.510649782	-0.868657616	-1.171970429	-1.074715411	-1.098117971	-0.875987378
CUST_10166_PI428634872	-5.824186089	-6.693515971	-7.240103237	-6.42439103	-6.697828203	-7.548560314	-6.698475507	-6.294220266		-8.247790265	-6.870455189	-7.485854524	-7.395725509	-7.542106454			-7.221862368	-7.118520942
CUST_10167_PI428634872	-6.662612335	-6.83104236	-7.705002942	-6.941352817	-6.771344037	-7.529186427	-6.801091176	-6.59091565	-6.833895407	-6.793085124	-6.243652989	-6.173040258	-6.903630819	-7.375872728			-7.10277493	-6.370201592
CUST_10168_PI428634872	-5.670241766	-4.834478532	-4.753194148	-4.954015187	-5.558306885	-3.731428737	-3.921080547	-3.928967756	-5.857873354	-5.522852732	-6.248813078	-6.619052791	-6.584312388	-4.865384285	-4.763450267	-5.080182063	-5.515962406	-6.153556012
CUST_10169_PI428634872	-4.449529893	-4.237700679	-3.429775396	-4.40732195	-4.14627126	-3.98882487	-3.453272998	-3.892402529	-3.556538558	-3.439237408	-3.714268578	-3.680063287	-3.814241571	-3.43420247	-3.695435847	-3.53587396	-3.718172198	-3.372962579
CUST_1016_PI428634872	-3.945865595	-4.198544329	-3.955174496	-5.619580368	-4.309797028	-5.439048111	-5.473053718	-5.281810602	-3.95993675	-4.028214306	-7.377498669	-7.79658879	-7.532318938	-4.502924989	-4.080252625	-4.12718364	-4.717024124	-3.706006599
